0	                  -0,0244662500000000	-0,0269217000000000
-0,0272640000000000	-0,0908092500000000	-0,0284867500000000
0,0272640000000000	-0,0908092500000000	-0,0284867500000000
-0,0187846500000000	-0,0358350000000000	0,0382711250000000
-0,0187846500000000	-0,0999300000000000	0,0434709250000000
-0,0187846500000000	-0,102500000000000	0,0171583750000000
-0,0187846500000000	-0,0358350000000000	0,0140699750000000
0,0187846500000000	-0,0358350000000000	0,0382711250000000
0,0187846500000000	-0,0999300000000000	0,0434709250000000
0,0187846500000000	-0,102500000000000	0,0171583750000000
0,0187846500000000	-0,0358350000000000	0,0140699750000000
