0	                  0,0717437713429013	0,0717437713429013	0,0687911039573114	0,104894052710702	  0,0915706406371094	0,0465019243848104	0,0687911039573114	0,104894052710702	  0,0915706406371094	0,0465019243848104
0,0717437713429013	0	                  0,0545280000000000	0,0868946569933999	0,0730273541105703	0,0478753636879202	0,0700367216694973	0,0979758143849829	0,0859160825386646	0,0658834519333241	0,0833889751262757
0,0717437713429013	0,0545280000000000	0	                  0,0979758143849829	0,0859160825386646	0,0658834519333241	0,0833889751262757	0,0868946569933999	0,0730273541105703	0,0478753636879202	0,0700367216694973
0,0687911039573114	0,0868946569933999	0,0979758143849829	0	                  0,0643055747586475	0,0699283235718010	0,0242011500000000	0,0375693000000000	0,0744758970911395	0,0793815012458980	0,0446894614401706
0,104894052710702	  0,0730273541105703	0,0859160825386646	0,0643055747586475	0	                  0,0264377606370604	0,0705165575301468	0,0744758970911395	0,0375693000000000	0,0459391716293677	0,0799001701399471
0,0915706406371094	0,0478753636879202	0,0658834519333241	0,0699283235718010	0,0264377606370604	0	                  0,0667365000547676	0,0793815012458980	0,0459391716293677	0,0375693000000000	0,0765846769402992
0,0465019243848104	0,0700367216694973	0,0833889751262757	0,0242011500000000	0,0705165575301468	0,0667365000547676	0	                  0,0446894614401706	0,0799001701399471	0,0765846769402992	0,0375693000000000
0,0687911039573114	0,0979758143849829	0,0868946569933999	0,0375693000000000	0,0744758970911395	0,0793815012458980	0,0446894614401706	0	                  0,0643055747586475	0,0699283235718010	0,0242011500000000
0,104894052710702	  0,0859160825386646	0,0730273541105703	0,0744758970911395	0,0375693000000000	0,0459391716293677	0,0799001701399471	0,0643055747586475	0	                  0,0264377606370604	0,0705165575301468
0,0915706406371094	0,0658834519333241	0,0478753636879202	0,0793815012458980	0,0459391716293677	0,0375693000000000	0,0765846769402992	0,0699283235718010	0,0264377606370604	0	                  0,0667365000547676
0,0465019243848104	0,0833889751262757	0,0700367216694973	0,0446894614401706	0,0799001701399471	0,0765846769402992	0,0375693000000000	0,0242011500000000	0,0705165575301468	0,0667365000547676	0
